,driver_id,2017-06-01,2017-06-02,2017-06-03,2017-06-04,2017-06-05,2017-06-06,2017-06-07,2017-06-08,2017-06-09,2017-06-10,2017-06-11,2017-06-12,2017-06-13,2017-06-14,2017-06-15,2017-06-16,2017-06-17,2017-06-18,2017-06-19,2017-06-20,2017-06-21,gender,age,number_of_kids,isMALE,hasKids
925,446973,7,8,7,7,6,5,7,8,6,7,7,6,0,6,6,7,6,7,7,8,8,MALE,49,2,1,1
926,447034,3,3,6,6,2,4,3,1,3,6,3,0,2,4,3,1,6,4,2,1,1,MALE,65,1,1,1
927,447398,0,6,0,0,5,4,7,0,0,0,0,5,3,0,0,7,0,0,6,6,0,MALE,75,0,1,0
928,447547,2,3,2,2,3,4,2,1,2,2,2,2,2,0,2,2,2,1,1,1,3,FEMALE,25,0,0,0
929,447645,4,3,0,0,2,4,2,2,5,0,0,1,4,1,2,2,0,0,5,2,2,MALE,21,0,1,0
930,447865,6,7,6,7,7,5,4,7,8,6,6,4,8,4,7,6,5,5,5,6,4,FEMALE,24,0,0,0
931,448765,5,3,0,8,2,4,3,2,1,0,5,1,4,1,2,4,0,5,3,2,1,MALE,38,3,1,1
932,449156,3,4,0,0,2,2,2,0,3,0,0,1,5,2,2,1,0,0,1,2,4,MALE,56,1,1,1
933,449311,4,2,0,0,4,1,3,3,1,0,0,4,2,4,2,2,0,0,3,1,4,FEMALE,36,4,0,1
934,449815,5,6,7,7,6,4,6,6,8,5,5,4,6,6,6,5,7,6,5,8,7,MALE,25,0,1,0
935,449875,1,1,4,4,2,2,2,1,2,6,5,0,4,3,2,4,5,7,0,2,2,MALE,56,0,1,0
936,451132,0,2,0,0,5,5,2,2,4,0,0,0,2,3,1,2,0,0,3,4,4,MALE,20,0,1,0
937,452206,5,0,7,7,5,5,7,4,3,5,5,3,6,6,6,6,4,3,4,6,4,MALE,75,0,1,0
938,453126,6,6,6,7,0,8,8,8,7,7,0,4,8,7,5,8,7,7,7,5,6,MALE,28,0,1,0
939,453381,3,2,6,0,4,3,1,1,1,5,0,3,2,2,2,3,6,0,4,2,3,MALE,51,1,1,1
940,454267,1,2,0,0,4,1,3,3,3,0,0,1,4,3,3,1,0,0,1,2,1,FEMALE,18,0,0,0
941,454371,4,5,7,7,4,7,6,5,7,4,7,7,5,6,6,5,7,5,5,7,7,FEMALE,40,4,0,1
942,454707,4,2,7,2,2,2,2,4,2,7,10,4,3,4,5,2,7,7,5,5,5,MALE,24,3,1,1
943,454770,0,0,0,0,0,4,3,0,1,0,0,2,3,3,0,3,0,0,0,1,0,MALE,29,0,1,0
944,454865,7,5,5,7,6,8,5,5,5,8,7,0,6,8,0,5,6,5,5,6,8,MALE,32,1,1,1
945,455326,0,3,5,6,4,2,2,2,4,6,7,4,1,4,3,0,8,8,2,5,1,MALE,43,3,1,1
946,455473,7,7,1,7,7,7,6,5,6,7,7,7,7,5,6,6,6,6,6,8,7,MALE,28,0,1,0
947,456130,9,8,8,6,7,6,6,7,8,5,7,6,7,5,5,4,8,4,6,8,7,MALE,27,0,1,0
948,456356,2,4,0,0,0,1,2,3,0,0,0,0,4,2,3,2,0,0,0,3,5,MALE,21,0,1,0
949,456726,8,0,0,0,5,8,9,7,0,0,0,4,6,7,8,0,0,0,7,8,7,MALE,31,3,1,1
950,457099,0,5,0,7,7,6,7,4,9,0,8,8,5,8,7,5,0,6,7,6,8,MALE,42,3,1,1
951,457156,3,3,0,8,4,1,1,4,3,0,7,4,3,4,4,4,0,7,4,2,3,MALE,19,0,1,0
952,457670,1,1,0,0,3,2,1,1,2,0,0,4,2,4,2,4,0,0,3,2,1,FEMALE,49,1,0,1
953,458318,6,4,7,0,4,5,4,6,6,4,6,3,3,6,0,7,6,6,4,7,0,MALE,65,3,1,1
954,458506,6,5,8,8,7,0,5,6,8,6,0,6,8,6,4,6,8,0,8,7,0,MALE,46,3,1,1
955,458546,6,7,6,5,0,5,8,6,7,8,7,8,7,8,0,5,0,7,6,8,5,MALE,29,0,1,0
956,459646,4,0,0,8,0,2,2,3,0,0,5,4,2,3,3,2,0,5,3,2,3,MALE,31,2,1,1
957,459736,8,5,6,7,4,5,7,8,6,4,5,6,8,5,8,0,6,8,5,0,7,MALE,20,0,1,0
958,460252,7,6,0,0,5,6,5,5,8,0,0,3,8,6,4,4,0,0,5,8,6,FEMALE,28,4,0,1
959,460372,4,5,4,3,5,5,5,4,3,4,4,4,7,6,3,7,7,4,6,5,4,MALE,74,0,1,0
960,461091,4,1,4,4,1,1,2,3,3,4,3,2,1,0,2,1,1,2,3,4,3,FEMALE,46,2,0,1
961,461607,2,3,0,0,1,1,3,2,0,0,0,2,1,1,3,4,0,0,2,1,3,FEMALE,26,1,0,1
962,461658,4,4,0,0,5,0,4,6,3,0,0,4,0,5,4,6,0,0,4,0,6,MALE,51,4,1,1
963,461693,7,9,2,0,6,7,9,8,8,0,0,5,7,8,7,7,2,0,7,7,7,MALE,28,3,1,1
964,461694,5,7,4,8,8,5,6,8,8,7,7,6,0,7,6,8,5,7,6,8,7,MALE,38,4,1,1
965,461767,5,4,0,0,3,4,3,0,2,0,0,2,2,3,3,4,0,0,5,4,5,MALE,30,4,1,1
966,461855,8,0,5,8,8,6,6,7,5,7,6,8,7,6,8,5,7,5,5,6,8,MALE,29,0,1,0
967,462310,2,3,6,0,1,1,1,1,3,7,0,3,3,3,3,2,5,0,0,1,1,MALE,49,0,1,0
968,462372,9,6,0,8,0,9,7,6,8,0,6,6,5,8,7,7,0,10,8,9,6,MALE,18,3,1,1
969,462779,7,6,0,0,8,0,6,6,5,0,0,6,0,5,8,5,0,0,8,0,7,MALE,23,0,1,0
970,463826,3,2,0,0,1,0,2,2,2,0,0,1,0,3,1,3,0,0,2,0,3,MALE,39,3,1,1
971,463934,1,1,0,0,0,4,4,3,1,0,0,0,1,3,3,4,0,0,0,3,3,MALE,50,0,1,0
972,464077,4,2,5,0,1,1,2,3,3,7,0,4,4,1,2,4,5,0,1,4,4,MALE,31,1,1,1
973,464236,4,2,0,0,2,4,1,1,2,4,0,1,0,3,4,4,4,0,2,1,3,MALE,57,2,1,1
974,465073,7,7,5,0,7,8,8,5,7,6,6,6,7,7,7,7,8,6,6,6,5,MALE,23,0,1,0
975,465628,0,4,0,0,5,6,7,0,6,0,0,5,7,6,0,6,0,0,7,7,7,MALE,36,1,1,1
976,465764,7,8,0,0,6,5,5,6,6,0,0,8,0,8,7,8,0,0,6,7,5,MALE,45,3,1,1
977,466276,3,1,6,5,3,3,4,2,4,4,5,1,4,2,0,3,6,5,4,1,3,MALE,69,2,1,1
978,466593,1,0,0,0,1,1,4,1,4,0,0,4,1,2,4,0,0,0,3,2,1,FEMALE,68,2,0,1
979,466661,1,4,6,5,2,0,1,4,2,5,8,0,1,1,1,2,5,7,1,1,4,MALE,18,0,1,0
980,467303,8,9,8,7,9,7,8,7,7,9,0,7,6,7,7,9,9,8,6,8,8,MALE,30,4,1,1
981,467340,5,6,5,6,3,0,6,5,5,6,5,6,5,4,6,3,7,0,7,0,4,MALE,39,0,1,0
982,468428,1,0,0,0,5,3,4,2,0,0,0,4,2,2,1,0,0,0,1,4,4,MALE,22,0,1,0
983,469250,2,4,7,8,2,3,4,2,4,6,8,6,4,5,3,2,9,8,4,5,4,MALE,27,3,1,1
984,469294,8,8,5,9,7,9,7,8,7,8,6,6,9,6,6,8,7,8,7,6,9,MALE,19,2,1,1
985,469504,0,5,7,6,5,4,4,6,8,7,0,4,5,7,5,6,7,7,5,6,5,FEMALE,50,4,0,1
986,469664,2,1,0,0,2,0,1,0,1,0,0,1,2,0,2,1,0,0,3,3,1,MALE,47,4,1,1
987,469718,7,7,0,0,4,6,4,4,7,1,0,4,6,5,6,4,0,0,5,6,4,FEMALE,23,0,0,0
988,471321,1,2,0,0,3,1,4,3,4,2,3,2,0,1,3,1,1,3,1,2,2,FEMALE,31,3,0,1
989,471404,2,3,0,0,1,1,2,1,3,0,0,2,1,3,3,4,0,0,2,4,5,FEMALE,44,2,0,1
990,471551,5,6,0,0,5,5,0,6,4,0,0,4,3,4,5,5,0,0,6,7,5,FEMALE,45,0,0,0
991,471765,0,6,4,6,4,5,7,4,5,3,5,4,6,5,7,6,3,7,5,6,3,MALE,64,4,1,1
992,472161,0,6,0,0,6,5,4,0,7,0,0,5,3,6,0,5,0,0,5,6,3,MALE,59,1,1,1
993,473046,3,1,0,0,3,1,3,3,3,0,0,3,3,2,3,0,0,0,1,1,2,MALE,36,0,1,0
994,473305,7,8,1,0,7,1,7,7,7,1,0,7,1,7,6,5,0,0,6,0,6,MALE,42,2,1,1
995,473550,8,0,0,0,7,6,0,5,5,0,0,6,4,0,4,9,0,0,5,8,0,MALE,39,4,1,1
996,473936,4,7,6,0,7,5,6,6,6,7,7,8,1,5,7,8,8,7,7,7,8,MALE,50,4,1,1
997,474051,6,6,0,0,5,7,3,6,5,0,0,6,4,4,3,4,0,0,7,6,3,FEMALE,45,0,0,0
998,474130,3,0,0,0,2,4,1,1,0,0,0,2,1,2,0,0,0,0,3,0,2,MALE,37,2,1,1
999,474466,0,3,3,2,0,1,3,2,3,3,2,2,2,2,4,3,3,2,2,2,3,FEMALE,49,0,0,0
1000,475039,0,1,0,0,1,4,4,0,3,0,0,2,2,1,0,4,0,0,4,3,4,MALE,31,2,1,1
1001,475236,4,3,7,9,4,3,3,4,4,8,6,1,5,3,4,2,6,7,3,5,2,MALE,28,4,1,1
1002,475318,3,3,0,0,3,4,0,4,3,0,0,3,2,3,4,3,0,0,0,2,3,FEMALE,26,0,0,0
1003,475351,2,2,0,0,3,2,1,4,0,0,0,2,2,1,3,3,0,0,1,0,4,MALE,66,0,1,0
1004,475980,2,0,0,0,3,0,4,1,4,0,0,2,2,2,3,1,0,0,4,2,2,MALE,28,0,1,0
1005,476615,4,4,6,6,5,0,0,3,1,0,9,3,5,3,5,3,7,9,2,3,5,MALE,23,4,1,1
1006,476898,3,3,0,0,3,0,3,2,3,0,0,1,1,1,1,4,0,0,1,3,3,FEMALE,40,0,0,0
1007,476962,5,6,6,7,5,8,6,0,6,4,6,8,6,5,6,6,6,7,6,4,7,FEMALE,44,4,0,1
1008,477407,5,6,0,0,6,7,8,4,5,4,7,6,6,5,7,8,7,7,5,6,6,MALE,42,0,1,0
1009,477580,7,8,0,0,0,5,6,7,5,0,0,0,8,8,7,7,0,0,0,5,6,MALE,24,0,1,0
1010,477710,3,3,6,6,3,3,2,3,4,9,6,3,2,3,3,4,7,8,5,2,2,MALE,24,3,1,1
1011,479218,5,3,0,0,3,1,2,3,2,0,0,1,2,1,4,3,0,0,1,2,3,MALE,26,0,1,0
1012,479491,0,0,0,0,2,3,3,0,2,0,0,2,2,3,0,2,0,0,0,1,2,MALE,49,0,1,0
1013,479536,1,1,0,0,3,2,4,3,3,0,0,3,3,2,2,2,0,0,2,3,2,FEMALE,71,2,0,1
1014,479570,4,8,6,0,7,5,7,8,8,5,7,7,7,8,8,6,7,7,6,5,5,MALE,39,4,1,1
1015,479987,7,7,6,7,8,6,7,2,7,8,6,6,6,7,9,8,7,6,0,6,5,MALE,27,1,1,1
1016,480466,5,7,7,7,7,8,8,6,5,7,1,7,8,7,6,7,7,7,7,6,7,MALE,44,1,1,1
1017,480603,2,3,7,7,2,4,2,3,2,6,5,2,1,1,4,3,8,7,3,5,4,MALE,23,0,1,0
1018,481090,2,3,6,6,1,2,1,0,2,6,6,0,0,3,3,3,7,8,3,3,2,MALE,50,0,1,0
1019,481719,6,7,7,4,4,4,5,8,5,4,5,6,3,5,4,8,0,0,7,4,4,MALE,41,0,1,0
1020,481843,4,5,8,0,3,2,4,2,4,7,0,3,0,4,5,2,8,0,4,2,2,MALE,19,1,1,1
1021,482372,8,8,8,5,7,6,6,0,5,7,6,5,5,6,6,6,0,6,6,6,6,MALE,32,2,1,1
1022,482416,3,2,1,2,4,4,3,2,2,2,2,1,3,0,1,2,3,3,2,1,1,FEMALE,38,4,0,1
1023,482605,9,5,0,0,0,6,9,0,7,0,0,0,7,9,8,9,0,0,0,6,7,MALE,30,4,1,1
1024,483281,5,5,7,5,6,5,5,6,4,7,4,7,5,7,7,6,7,3,7,7,4,MALE,41,0,1,0
1025,483326,3,3,0,0,2,1,1,1,1,0,0,1,1,1,3,0,0,0,3,3,3,FEMALE,23,0,0,0
1026,483348,3,0,0,0,5,4,4,4,3,0,0,4,1,0,4,4,0,0,3,4,2,FEMALE,26,2,0,1
1027,484010,1,1,0,0,4,4,3,3,2,0,0,0,4,2,2,1,0,0,3,2,1,MALE,47,2,1,1
1028,484167,5,0,0,0,7,8,8,5,0,0,0,6,8,5,8,0,0,0,4,6,7,MALE,43,3,1,1
1029,484883,0,3,0,0,0,3,4,1,0,0,0,0,2,2,0,1,0,0,0,3,3,MALE,32,0,1,0
1030,485164,7,5,0,0,6,7,8,5,7,0,0,4,5,0,7,4,0,0,6,5,5,FEMALE,31,4,0,1
1031,485185,0,5,0,0,7,0,5,0,7,1,0,7,7,7,1,6,0,0,6,5,6,MALE,31,4,1,1
1032,485604,6,7,0,5,8,7,0,7,5,0,8,7,5,6,8,6,0,8,7,5,5,MALE,25,0,1,0
1033,485859,9,0,9,6,8,9,7,9,6,7,6,5,9,6,9,6,5,8,9,7,8,MALE,26,1,1,1
1034,486022,3,5,6,0,4,4,6,3,0,5,0,3,5,6,5,4,5,0,0,4,3,MALE,51,4,1,1
1035,487574,5,1,0,0,4,4,4,2,2,0,0,4,2,2,2,2,0,0,5,1,0,FEMALE,29,3,0,1
1036,487844,1,1,0,0,0,3,4,2,2,0,0,0,4,1,3,3,0,0,0,1,1,MALE,27,0,1,0
1037,488409,4,1,0,0,3,0,3,2,3,0,0,2,0,3,1,2,0,0,1,0,2,MALE,23,0,1,0
1038,488933,2,3,0,0,5,3,0,3,4,0,0,2,1,2,2,2,0,0,4,1,3,MALE,32,2,1,1
1039,489021,7,4,5,7,7,5,7,7,7,7,7,6,6,7,6,7,5,7,6,7,8,MALE,47,1,1,1
1040,489088,3,4,0,7,5,7,4,0,4,7,6,3,5,7,4,4,4,4,6,6,6,MALE,73,1,1,1
1041,489210,7,7,1,6,0,5,6,4,6,5,6,0,5,4,6,6,4,0,4,6,7,MALE,31,0,1,0
1042,489749,4,3,0,0,2,2,4,4,2,0,0,2,4,1,3,1,0,0,2,3,4,FEMALE,37,3,0,1
1043,489764,5,4,0,0,6,7,6,5,6,0,0,6,6,7,8,5,0,0,4,6,7,MALE,23,0,1,0
1044,490083,4,2,6,5,3,1,3,4,1,7,5,2,2,3,0,4,5,5,2,1,1,MALE,47,2,1,1
1045,490161,1,3,6,0,2,2,3,4,4,6,0,1,2,2,1,1,9,0,3,4,3,MALE,18,0,1,0
1046,490503,5,4,5,6,7,5,6,7,4,0,4,4,7,3,7,4,6,5,6,4,7,FEMALE,44,4,0,1
1047,490612,7,5,6,8,6,8,6,7,8,8,6,5,7,8,7,8,8,7,5,6,6,MALE,18,0,1,0
1048,491997,2,1,0,0,4,1,1,1,0,0,0,1,1,2,3,4,0,0,3,1,3,FEMALE,42,0,0,0
1049,492661,5,4,7,6,6,8,4,7,6,7,8,4,5,5,8,5,5,7,0,5,5,MALE,23,0,1,0
1050,492903,6,6,5,0,7,7,8,7,8,8,2,7,7,5,0,7,7,2,7,8,8,MALE,22,1,1,1
1051,493357,7,8,8,0,5,6,5,9,7,8,7,8,5,5,8,6,6,0,0,7,5,MALE,25,0,1,0
1052,493379,4,0,0,0,8,6,7,5,7,0,0,8,5,6,8,5,0,0,7,7,7,FEMALE,37,1,0,1
1053,493432,4,6,0,3,5,7,4,3,6,4,0,4,5,6,5,5,5,5,6,3,7,MALE,64,2,1,1
1054,493693,2,2,0,7,2,2,4,2,2,0,6,1,3,4,2,3,0,6,2,0,3,MALE,42,4,1,1
1055,493823,1,1,0,0,3,2,4,4,3,0,0,3,4,2,0,3,0,0,2,1,2,FEMALE,27,0,0,0
1056,494262,7,3,5,5,6,6,5,4,3,7,6,3,5,3,5,6,6,3,4,4,6,MALE,57,1,1,1
1057,494537,0,4,5,0,2,0,1,4,1,7,0,3,1,2,4,0,7,1,2,3,2,MALE,28,0,1,0
1058,494832,4,5,0,0,2,2,3,0,3,0,0,5,1,5,4,5,0,0,4,4,5,MALE,27,1,1,1
1059,496653,7,7,5,0,4,5,7,6,7,8,1,6,5,7,7,8,0,0,0,5,6,MALE,24,0,1,0
1060,497007,3,3,0,0,1,1,1,1,0,0,0,2,1,1,2,1,0,0,1,1,3,MALE,49,0,1,0
1061,497775,7,7,7,0,6,6,5,7,1,7,0,5,7,6,7,6,6,0,5,7,6,MALE,18,0,1,0
1062,497856,2,2,0,0,1,1,0,1,1,0,0,3,1,1,2,3,0,0,1,2,1,FEMALE,34,0,0,0
1063,498137,4,1,7,7,4,3,4,3,2,0,7,4,2,4,3,1,7,7,4,1,3,MALE,18,0,1,0
1064,498554,5,4,6,5,3,3,6,0,7,5,5,7,4,6,4,3,4,7,5,6,0,MALE,51,1,1,1
1065,498612,1,2,0,7,1,2,2,4,4,0,5,0,0,2,0,2,0,6,0,5,1,MALE,42,3,1,1
1066,498936,8,5,6,8,8,7,8,9,8,9,8,7,9,6,7,6,7,5,6,0,8,MALE,24,4,1,1
1067,499171,7,6,6,8,6,5,4,5,6,7,7,5,6,7,6,8,7,6,8,7,5,MALE,38,1,1,1
1068,499610,3,0,7,0,4,2,4,0,2,7,0,1,4,4,1,1,6,0,1,1,4,MALE,31,2,1,1
1069,499704,0,3,0,7,1,4,1,4,4,0,6,3,3,0,2,3,0,7,3,2,2,MALE,45,1,1,1
1070,500300,3,2,0,0,4,0,1,2,3,0,0,1,0,4,3,4,0,0,2,0,2,MALE,23,0,1,0
1071,500365,7,8,7,8,6,7,7,7,8,7,7,7,7,5,7,8,6,0,7,6,0,MALE,48,1,1,1
1072,500500,1,3,0,0,2,1,2,1,0,0,0,1,1,0,0,3,0,0,0,1,2,FEMALE,27,0,0,0
1073,500778,6,6,3,7,7,6,4,4,6,6,4,6,0,6,6,7,7,6,5,4,5,MALE,36,0,1,0
1074,501221,7,7,8,7,7,8,7,6,0,7,7,6,5,7,5,7,0,5,0,7,7,MALE,31,4,1,1
1075,501658,3,2,0,0,2,3,0,2,2,0,0,2,3,0,2,2,0,0,0,2,0,MALE,50,0,1,0
1076,501911,4,4,0,0,0,3,2,4,4,0,0,2,4,1,4,3,0,0,0,4,4,MALE,62,3,1,1
1077,502351,2,0,0,0,0,1,3,3,1,0,0,4,2,1,3,0,0,0,1,0,4,FEMALE,25,4,0,1
1078,502413,3,6,6,4,7,6,7,3,5,5,5,5,6,5,7,5,6,6,6,4,4,MALE,51,0,1,0
1079,503007,7,8,0,0,8,0,5,6,5,0,0,0,0,5,8,6,0,0,6,0,6,MALE,40,4,1,1
1080,504621,3,1,8,6,2,5,1,5,2,7,7,0,2,1,1,4,4,7,5,2,4,MALE,31,2,1,1
1081,505537,0,1,0,0,1,2,2,4,2,0,0,3,0,4,3,4,0,0,2,2,1,FEMALE,26,2,0,1
1082,505683,3,0,0,0,2,4,4,3,0,0,0,4,3,1,2,0,0,0,3,1,0,MALE,59,4,1,1
1083,506329,2,4,4,4,2,2,1,2,1,3,0,1,0,2,3,3,2,2,0,3,1,FEMALE,50,4,0,1
1084,506388,6,6,0,0,6,0,6,7,8,0,0,5,0,7,8,7,1,0,6,4,7,MALE,31,1,1,1
1085,506793,6,5,0,0,4,6,4,4,6,0,0,0,6,7,4,6,0,0,3,7,6,MALE,69,1,1,1
1086,507312,2,0,0,0,1,3,1,1,1,0,0,1,3,3,3,2,0,0,3,4,3,FEMALE,65,2,0,1
1087,507766,6,8,6,5,6,6,5,5,5,7,4,5,5,7,8,0,0,8,5,7,7,MALE,34,3,1,1
1088,508378,9,8,8,0,7,8,6,5,6,9,0,5,8,5,7,7,7,0,8,0,7,MALE,30,1,1,1
1089,508510,7,8,0,0,0,8,0,0,9,0,0,0,9,0,7,7,0,0,9,8,0,MALE,27,1,1,1
1090,508663,7,4,4,7,8,6,6,5,7,5,4,6,5,4,6,5,6,7,4,5,5,MALE,36,0,1,0
1091,508712,3,2,0,0,2,4,0,4,2,0,0,4,3,3,0,2,0,0,1,3,3,FEMALE,33,2,0,1
1092,509127,7,6,7,8,8,8,0,6,5,5,6,5,6,8,6,7,7,7,8,5,8,MALE,22,0,1,0
1093,509204,1,1,0,0,2,0,5,4,3,0,0,4,0,2,4,4,0,0,3,0,3,MALE,61,3,1,1
1094,509297,8,6,5,6,7,6,7,5,5,6,7,7,7,4,5,4,8,5,5,0,7,MALE,41,0,1,0
1095,509413,3,2,6,5,3,2,1,3,2,0,0,3,4,3,2,2,5,7,1,1,0,MALE,25,0,1,0
1096,510218,0,4,0,0,1,2,3,0,3,0,0,5,3,2,0,3,0,0,4,4,3,MALE,29,0,1,0
1097,510470,5,3,0,4,4,7,7,4,6,0,6,4,5,4,4,6,0,6,4,4,0,MALE,41,0,1,0
1098,510684,0,6,5,5,4,6,7,6,5,8,6,7,5,6,4,6,7,6,6,7,5,MALE,40,0,1,0
1099,510692,3,4,5,6,3,4,1,1,4,5,7,4,4,2,4,2,7,7,2,1,1,MALE,21,0,1,0
1100,510818,1,1,6,0,1,1,3,4,2,6,8,1,2,1,4,4,0,6,0,2,2,MALE,41,1,1,1
1101,511171,2,2,0,0,1,3,3,3,2,0,0,2,2,4,3,4,0,0,3,2,3,FEMALE,26,0,0,0
1102,511807,7,7,8,5,5,5,5,6,7,7,6,8,6,6,0,7,7,7,7,7,5,MALE,22,0,1,0
1103,513007,8,6,7,0,7,5,7,5,7,5,7,6,6,0,5,0,8,8,4,7,6,MALE,25,0,1,0
1104,513296,5,6,0,0,7,6,7,5,6,0,0,7,8,7,4,8,0,0,8,8,5,MALE,35,4,1,1
1105,513844,2,1,0,0,1,1,4,1,3,0,0,3,2,1,2,2,0,0,1,2,1,FEMALE,42,0,0,0
1106,513921,7,7,5,8,8,8,6,4,7,7,8,7,6,5,0,7,7,0,7,5,5,MALE,20,0,1,0
1107,514222,2,1,0,0,1,3,3,0,3,0,0,0,3,4,0,1,0,0,1,2,1,MALE,42,0,1,0
1108,514884,3,1,0,0,3,2,1,1,1,0,0,3,1,3,1,3,0,0,3,2,3,FEMALE,25,0,0,0
1109,515134,8,6,6,7,5,7,5,7,5,6,5,7,9,6,7,8,6,5,8,8,7,MALE,26,0,1,0
1110,515199,4,7,1,0,7,7,7,7,7,0,0,5,7,7,7,9,1,0,7,6,5,MALE,33,1,1,1
1111,516935,3,2,0,0,4,0,1,4,0,0,0,1,0,3,2,1,0,0,2,0,4,MALE,23,0,1,0
1112,517458,8,8,8,7,8,8,6,7,8,7,6,5,9,6,7,7,5,5,5,7,6,MALE,41,3,1,1
1113,518635,7,9,7,6,0,0,7,8,8,7,6,6,7,9,6,7,8,9,7,6,7,MALE,26,4,1,1
1114,518710,7,8,0,0,7,5,8,5,5,0,0,6,7,8,5,7,0,0,0,6,8,MALE,18,0,1,0
1115,518863,2,0,0,0,3,1,2,2,3,0,0,2,3,5,4,1,0,0,2,1,1,FEMALE,26,3,0,1
1116,519469,1,2,0,0,3,4,0,4,1,0,0,2,3,4,4,2,0,0,1,1,4,FEMALE,34,4,0,1
1117,519532,5,6,7,8,7,6,6,6,7,4,7,4,8,7,7,6,8,4,6,7,7,MALE,41,0,1,0
1118,519737,5,8,9,6,8,7,9,7,8,6,8,7,6,6,0,9,7,9,9,7,8,MALE,28,4,1,1
1119,520948,2,1,0,0,2,2,3,2,1,0,0,2,2,1,1,2,0,0,1,1,1,FEMALE,28,0,0,0
1120,521265,7,6,7,7,8,8,7,8,7,6,7,6,7,6,6,6,7,2,7,6,6,MALE,24,0,1,0
1121,521274,6,6,8,7,5,7,6,6,9,6,8,9,9,8,7,5,5,0,8,6,8,MALE,29,1,1,1
1122,521509,3,6,6,3,5,5,4,6,0,7,3,5,4,5,7,4,7,6,6,6,6,MALE,51,2,1,1
1123,521635,0,9,0,0,0,6,10,0,7,0,0,7,8,6,0,6,0,0,6,6,6,MALE,24,4,1,1
1124,521873,5,5,0,0,7,8,8,6,7,8,8,7,6,6,6,5,5,4,7,6,6,MALE,50,1,1,1
1125,521926,0,6,0,0,5,7,8,0,8,0,0,6,6,7,0,7,0,0,7,6,7,MALE,28,0,1,0
1126,521934,2,3,8,8,1,2,3,3,4,8,9,4,5,3,5,2,9,8,2,5,5,MALE,27,3,1,1
1127,521956,4,5,0,4,7,6,6,3,4,0,0,3,6,5,4,6,0,3,4,4,4,MALE,72,3,1,1
1128,522686,2,4,0,5,2,2,1,1,3,0,7,3,1,1,4,3,0,6,4,4,2,MALE,46,3,1,1
1129,522753,2,3,0,0,3,1,0,1,3,0,0,1,3,0,3,2,0,0,4,0,0,MALE,36,3,1,1
1130,523163,2,4,8,7,5,2,0,4,1,9,6,5,1,3,4,3,7,8,2,2,2,MALE,28,3,1,1
1131,524658,7,7,7,7,7,9,7,7,7,7,9,0,7,8,8,8,7,7,7,1,6,MALE,29,4,1,1
1132,524880,2,1,0,0,2,1,3,1,1,0,0,2,0,1,2,1,0,0,4,1,4,MALE,62,0,1,0
1133,525057,3,3,0,0,0,3,2,2,1,0,0,1,3,4,3,3,0,0,3,3,2,MALE,32,0,1,0
1134,525267,7,4,6,7,4,4,8,5,4,0,4,5,7,4,6,6,6,4,4,5,4,MALE,31,0,1,0
1135,525604,0,2,0,0,3,0,2,1,1,0,0,0,2,4,0,3,0,0,1,2,2,MALE,64,2,1,1
1136,525892,3,3,0,0,0,2,4,2,2,0,0,0,4,2,4,2,0,0,0,0,3,MALE,19,3,1,1
1137,526114,10,6,7,8,6,0,8,6,8,8,8,7,7,7,7,9,8,8,6,5,6,MALE,24,4,1,1
1138,526139,4,1,0,0,0,1,4,3,0,0,0,1,2,3,1,3,0,0,4,0,3,FEMALE,33,3,0,1
1139,526387,6,5,5,7,7,7,8,8,5,0,5,5,7,8,7,8,7,5,6,6,7,MALE,24,0,1,0
1140,526850,4,3,7,4,5,4,5,6,6,6,5,5,6,6,5,2,5,4,4,7,4,FEMALE,32,0,0,0
1141,527073,6,6,8,5,7,7,5,8,7,7,7,6,6,0,7,8,8,8,6,7,4,MALE,50,1,1,1
1142,527336,3,2,0,0,3,1,0,4,4,0,0,4,2,2,3,2,0,0,2,3,2,FEMALE,45,1,0,1
1143,528149,0,0,0,0,5,6,5,0,5,0,0,8,6,5,0,6,0,0,6,8,6,MALE,27,0,1,0
1144,528665,6,2,7,5,5,3,3,4,2,6,9,4,2,2,5,4,9,8,5,3,4,MALE,29,4,1,1
1145,529094,4,5,4,4,0,0,7,5,5,5,6,0,4,4,5,6,6,5,6,0,4,FEMALE,18,0,0,0
1146,529734,6,0,8,8,5,8,5,8,8,7,8,6,5,9,8,7,7,5,6,7,6,MALE,18,0,1,0
1147,530641,2,0,0,7,4,4,2,3,2,0,8,3,4,2,2,3,0,5,3,2,0,MALE,42,4,1,1
1148,531240,7,8,8,8,7,7,8,6,6,7,7,6,8,8,6,6,7,7,6,5,0,MALE,46,1,1,1
1149,531511,2,4,8,7,3,2,1,3,0,5,6,0,1,4,2,4,6,8,3,2,1,MALE,40,4,1,1
1150,531514,6,5,0,0,6,5,4,6,4,0,0,0,4,7,4,4,0,0,4,0,6,FEMALE,27,0,0,0
1151,531635,5,8,8,7,5,8,9,6,8,7,0,6,6,6,8,5,4,6,8,6,8,MALE,20,0,1,0
1152,531789,1,3,0,8,3,4,4,1,4,0,7,3,3,3,1,4,0,5,4,4,2,MALE,29,0,1,0
1153,531850,7,6,7,5,7,9,7,7,8,6,7,8,6,7,8,9,9,9,8,7,7,MALE,22,2,1,1
1154,532092,7,8,5,4,6,5,7,5,5,5,6,6,7,5,7,6,8,6,6,8,5,FEMALE,36,3,0,1
