,day_0,day_1,day_2,day_3,day_4,day_5,day_6,day_7,age,number_of_kids,isMALE
120546,7.0,6.0,6.0,4.0,8.0,7.0,7.0,8.0,42.0,3.0,1.0
120546,6.0,6.0,4.0,8.0,7.0,7.0,8.0,6.0,42.0,3.0,1.0
120546,6.0,4.0,8.0,7.0,7.0,8.0,6.0,9.0,42.0,3.0,1.0
120546,4.0,8.0,7.0,7.0,8.0,6.0,9.0,7.0,42.0,3.0,1.0
120546,8.0,7.0,7.0,8.0,6.0,9.0,7.0,8.0,42.0,3.0,1.0
120546,7.0,7.0,8.0,6.0,9.0,7.0,8.0,7.0,42.0,3.0,1.0
120546,7.0,8.0,6.0,9.0,7.0,8.0,7.0,7.0,42.0,3.0,1.0
120546,8.0,6.0,9.0,7.0,8.0,7.0,7.0,6.0,42.0,3.0,1.0
120546,6.0,9.0,7.0,8.0,7.0,7.0,6.0,8.0,42.0,3.0,1.0
120546,9.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,42.0,3.0,1.0
120546,7.0,8.0,7.0,7.0,6.0,8.0,6.0,8.0,42.0,3.0,1.0
120546,8.0,7.0,7.0,6.0,8.0,6.0,8.0,8.0,42.0,3.0,1.0
120546,7.0,7.0,6.0,8.0,6.0,8.0,8.0,8.0,42.0,3.0,1.0
120644,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,21.0,0.0,1.0
120644,8.0,7.0,6.0,8.0,8.0,8.0,8.0,5.0,21.0,0.0,1.0
120644,7.0,6.0,8.0,8.0,8.0,8.0,5.0,0.0,21.0,0.0,1.0
120644,6.0,8.0,8.0,8.0,8.0,5.0,0.0,5.0,21.0,0.0,1.0
120644,8.0,8.0,8.0,8.0,5.0,0.0,5.0,0.0,21.0,0.0,1.0
120644,8.0,8.0,8.0,5.0,0.0,5.0,0.0,8.0,21.0,0.0,1.0
120644,8.0,8.0,5.0,0.0,5.0,0.0,8.0,7.0,21.0,0.0,1.0
120644,8.0,5.0,0.0,5.0,0.0,8.0,7.0,6.0,21.0,0.0,1.0
120644,5.0,0.0,5.0,0.0,8.0,7.0,6.0,0.0,21.0,0.0,1.0
120644,0.0,5.0,0.0,8.0,7.0,6.0,0.0,5.0,21.0,0.0,1.0
120644,5.0,0.0,8.0,7.0,6.0,0.0,5.0,8.0,21.0,0.0,1.0
120644,0.0,8.0,7.0,6.0,0.0,5.0,8.0,9.0,21.0,0.0,1.0
120644,8.0,7.0,6.0,0.0,5.0,8.0,9.0,6.0,21.0,0.0,1.0
120644,7.0,6.0,0.0,5.0,8.0,9.0,6.0,5.0,21.0,0.0,1.0
120837,6.0,6.0,0.0,0.0,0.0,6.0,9.0,8.0,18.0,4.0,1.0
120837,6.0,0.0,0.0,0.0,6.0,9.0,8.0,8.0,18.0,4.0,1.0
120837,0.0,0.0,0.0,6.0,9.0,8.0,8.0,0.0,18.0,4.0,1.0
120837,0.0,0.0,6.0,9.0,8.0,8.0,0.0,0.0,18.0,4.0,1.0
120837,0.0,6.0,9.0,8.0,8.0,0.0,0.0,0.0,18.0,4.0,1.0
120837,6.0,9.0,8.0,8.0,0.0,0.0,0.0,7.0,18.0,4.0,1.0
120837,9.0,8.0,8.0,0.0,0.0,0.0,7.0,6.0,18.0,4.0,1.0
120837,8.0,8.0,0.0,0.0,0.0,7.0,6.0,6.0,18.0,4.0,1.0
120837,8.0,0.0,0.0,0.0,7.0,6.0,6.0,8.0,18.0,4.0,1.0
120837,0.0,0.0,0.0,7.0,6.0,6.0,8.0,0.0,18.0,4.0,1.0
120837,0.0,0.0,7.0,6.0,6.0,8.0,0.0,0.0,18.0,4.0,1.0
120837,0.0,7.0,6.0,6.0,8.0,0.0,0.0,0.0,18.0,4.0,1.0
120837,7.0,6.0,6.0,8.0,0.0,0.0,0.0,9.0,18.0,4.0,1.0
120837,6.0,6.0,8.0,0.0,0.0,0.0,9.0,5.0,18.0,4.0,1.0
120966,7.0,6.0,0.0,0.0,6.0,6.0,7.0,6.0,30.0,0.0,1.0
120966,6.0,0.0,0.0,6.0,6.0,7.0,6.0,4.0,30.0,0.0,1.0
120966,0.0,0.0,6.0,6.0,7.0,6.0,4.0,0.0,30.0,0.0,1.0
120966,0.0,6.0,6.0,7.0,6.0,4.0,0.0,0.0,30.0,0.0,1.0
120966,6.0,6.0,7.0,6.0,4.0,0.0,0.0,7.0,30.0,0.0,1.0
120966,6.0,7.0,6.0,4.0,0.0,0.0,7.0,8.0,30.0,0.0,1.0
120966,7.0,6.0,4.0,0.0,0.0,7.0,8.0,6.0,30.0,0.0,1.0
120966,6.0,4.0,0.0,0.0,7.0,8.0,6.0,6.0,30.0,0.0,1.0
120966,4.0,0.0,0.0,7.0,8.0,6.0,6.0,8.0,30.0,0.0,1.0
120966,0.0,0.0,7.0,8.0,6.0,6.0,8.0,0.0,30.0,0.0,1.0
120966,0.0,7.0,8.0,6.0,6.0,8.0,0.0,0.0,30.0,0.0,1.0
120966,7.0,8.0,6.0,6.0,8.0,0.0,0.0,8.0,30.0,0.0,1.0
120966,8.0,6.0,6.0,8.0,0.0,0.0,8.0,6.0,30.0,0.0,1.0
120966,6.0,6.0,8.0,0.0,0.0,8.0,6.0,8.0,30.0,0.0,1.0
121222,6.0,9.0,9.0,7.0,8.0,9.0,6.0,6.0,29.0,1.0,1.0
121222,9.0,9.0,7.0,8.0,9.0,6.0,6.0,7.0,29.0,1.0,1.0
121222,9.0,7.0,8.0,9.0,6.0,6.0,7.0,5.0,29.0,1.0,1.0
121222,7.0,8.0,9.0,6.0,6.0,7.0,5.0,8.0,29.0,1.0,1.0
121222,8.0,9.0,6.0,6.0,7.0,5.0,8.0,7.0,29.0,1.0,1.0
121222,9.0,6.0,6.0,7.0,5.0,8.0,7.0,8.0,29.0,1.0,1.0
121222,6.0,6.0,7.0,5.0,8.0,7.0,8.0,5.0,29.0,1.0,1.0
121222,6.0,7.0,5.0,8.0,7.0,8.0,5.0,0.0,29.0,1.0,1.0
121222,7.0,5.0,8.0,7.0,8.0,5.0,0.0,6.0,29.0,1.0,1.0
121222,5.0,8.0,7.0,8.0,5.0,0.0,6.0,5.0,29.0,1.0,1.0
121222,8.0,7.0,8.0,5.0,0.0,6.0,5.0,7.0,29.0,1.0,1.0
121222,7.0,8.0,5.0,0.0,6.0,5.0,7.0,8.0,29.0,1.0,1.0
121222,8.0,5.0,0.0,6.0,5.0,7.0,8.0,8.0,29.0,1.0,1.0
121222,5.0,0.0,6.0,5.0,7.0,8.0,8.0,5.0,29.0,1.0,1.0
121564,8.0,6.0,0.0,0.0,6.0,8.0,0.0,8.0,28.0,4.0,1.0
121564,6.0,0.0,0.0,6.0,8.0,0.0,8.0,6.0,28.0,4.0,1.0
121564,0.0,0.0,6.0,8.0,0.0,8.0,6.0,0.0,28.0,4.0,1.0
121564,0.0,6.0,8.0,0.0,8.0,6.0,0.0,0.0,28.0,4.0,1.0
121564,6.0,8.0,0.0,8.0,6.0,0.0,0.0,8.0,28.0,4.0,1.0
121564,8.0,0.0,8.0,6.0,0.0,0.0,8.0,7.0,28.0,4.0,1.0
121564,0.0,8.0,6.0,0.0,0.0,8.0,7.0,0.0,28.0,4.0,1.0
121564,8.0,6.0,0.0,0.0,8.0,7.0,0.0,7.0,28.0,4.0,1.0
121564,6.0,0.0,0.0,8.0,7.0,0.0,7.0,9.0,28.0,4.0,1.0
121564,0.0,0.0,8.0,7.0,0.0,7.0,9.0,0.0,28.0,4.0,1.0
121564,0.0,8.0,7.0,0.0,7.0,9.0,0.0,0.0,28.0,4.0,1.0
121564,8.0,7.0,0.0,7.0,9.0,0.0,0.0,9.0,28.0,4.0,1.0
121564,7.0,0.0,7.0,9.0,0.0,0.0,9.0,6.0,28.0,4.0,1.0
121564,0.0,7.0,9.0,0.0,0.0,9.0,6.0,0.0,28.0,4.0,1.0
121706,6.0,6.0,5.0,5.0,7.0,8.0,6.0,0.0,24.0,0.0,1.0
121706,6.0,5.0,5.0,7.0,8.0,6.0,0.0,6.0,24.0,0.0,1.0
121706,5.0,5.0,7.0,8.0,6.0,0.0,6.0,6.0,24.0,0.0,1.0
121706,5.0,7.0,8.0,6.0,0.0,6.0,6.0,5.0,24.0,0.0,1.0
121706,7.0,8.0,6.0,0.0,6.0,6.0,5.0,8.0,24.0,0.0,1.0
121706,8.0,6.0,0.0,6.0,6.0,5.0,8.0,7.0,24.0,0.0,1.0
121706,6.0,0.0,6.0,6.0,5.0,8.0,7.0,8.0,24.0,0.0,1.0
121706,0.0,6.0,6.0,5.0,8.0,7.0,8.0,6.0,24.0,0.0,1.0
121706,6.0,6.0,5.0,8.0,7.0,8.0,6.0,8.0,24.0,0.0,1.0
121706,6.0,5.0,8.0,7.0,8.0,6.0,8.0,8.0,24.0,0.0,1.0
121706,5.0,8.0,7.0,8.0,6.0,8.0,8.0,5.0,24.0,0.0,1.0
121706,8.0,7.0,8.0,6.0,8.0,8.0,5.0,7.0,24.0,0.0,1.0
121706,7.0,8.0,6.0,8.0,8.0,5.0,7.0,5.0,24.0,0.0,1.0
121706,8.0,6.0,8.0,8.0,5.0,7.0,5.0,8.0,24.0,0.0,1.0
122227,7.0,6.0,5.0,5.0,7.0,6.0,6.0,8.0,31.0,0.0,1.0
122227,6.0,5.0,5.0,7.0,6.0,6.0,8.0,7.0,31.0,0.0,1.0
122227,5.0,5.0,7.0,6.0,6.0,8.0,7.0,4.0,31.0,0.0,1.0
122227,5.0,7.0,6.0,6.0,8.0,7.0,4.0,7.0,31.0,0.0,1.0
122227,7.0,6.0,6.0,8.0,7.0,4.0,7.0,4.0,31.0,0.0,1.0
122227,6.0,6.0,8.0,7.0,4.0,7.0,4.0,5.0,31.0,0.0,1.0
122227,6.0,8.0,7.0,4.0,7.0,4.0,5.0,8.0,31.0,0.0,1.0
122227,8.0,7.0,4.0,7.0,4.0,5.0,8.0,7.0,31.0,0.0,1.0
122227,7.0,4.0,7.0,4.0,5.0,8.0,7.0,7.0,31.0,0.0,1.0
122227,4.0,7.0,4.0,5.0,8.0,7.0,7.0,7.0,31.0,0.0,1.0
122227,7.0,4.0,5.0,8.0,7.0,7.0,7.0,6.0,31.0,0.0,1.0
122227,4.0,5.0,8.0,7.0,7.0,7.0,6.0,6.0,31.0,0.0,1.0
122227,5.0,8.0,7.0,7.0,7.0,6.0,6.0,5.0,31.0,0.0,1.0
122227,8.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,31.0,0.0,1.0
122436,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,25.0,0.0,0.0
122436,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,25.0,0.0,0.0
122436,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,25.0,0.0,0.0
122436,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,25.0,0.0,0.0
122436,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,25.0,0.0,0.0
122436,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,25.0,0.0,0.0
122436,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,25.0,0.0,0.0
122436,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,25.0,0.0,0.0
122436,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,25.0,0.0,0.0
122436,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,25.0,0.0,0.0
122436,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,25.0,0.0,0.0
122436,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,25.0,0.0,0.0
122436,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,25.0,0.0,0.0
122436,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,25.0,0.0,0.0
123226,0.0,4.0,0.0,0.0,4.0,1.0,2.0,0.0,41.0,3.0,0.0
123226,4.0,0.0,0.0,4.0,1.0,2.0,0.0,4.0,41.0,3.0,0.0
123226,0.0,0.0,4.0,1.0,2.0,0.0,4.0,0.0,41.0,3.0,0.0
123226,0.0,4.0,1.0,2.0,0.0,4.0,0.0,0.0,41.0,3.0,0.0
123226,4.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,41.0,3.0,0.0
123226,1.0,2.0,0.0,4.0,0.0,0.0,1.0,4.0,41.0,3.0,0.0
123226,2.0,0.0,4.0,0.0,0.0,1.0,4.0,3.0,41.0,3.0,0.0
123226,0.0,4.0,0.0,0.0,1.0,4.0,3.0,2.0,41.0,3.0,0.0
123226,4.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,41.0,3.0,0.0
123226,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,41.0,3.0,0.0
123226,0.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,41.0,3.0,0.0
123226,1.0,4.0,3.0,2.0,1.0,0.0,0.0,4.0,41.0,3.0,0.0
123226,4.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,41.0,3.0,0.0
123226,3.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,41.0,3.0,0.0
124015,0.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,44.0,1.0,1.0
124015,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,44.0,1.0,1.0
124015,7.0,6.0,7.0,7.0,7.0,6.0,6.0,0.0,44.0,1.0,1.0
124015,6.0,7.0,7.0,7.0,6.0,6.0,0.0,5.0,44.0,1.0,1.0
124015,7.0,7.0,7.0,6.0,6.0,0.0,5.0,7.0,44.0,1.0,1.0
124015,7.0,7.0,6.0,6.0,0.0,5.0,7.0,7.0,44.0,1.0,1.0
124015,7.0,6.0,6.0,0.0,5.0,7.0,7.0,6.0,44.0,1.0,1.0
124015,6.0,6.0,0.0,5.0,7.0,7.0,6.0,7.0,44.0,1.0,1.0
124015,6.0,0.0,5.0,7.0,7.0,6.0,7.0,7.0,44.0,1.0,1.0
124015,0.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,44.0,1.0,1.0
124015,5.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,44.0,1.0,1.0
124015,7.0,7.0,6.0,7.0,7.0,7.0,5.0,6.0,44.0,1.0,1.0
124015,7.0,6.0,7.0,7.0,7.0,5.0,6.0,5.0,44.0,1.0,1.0
124015,6.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,44.0,1.0,1.0
124145,0.0,8.0,7.0,9.0,7.0,8.0,9.0,7.0,25.0,4.0,1.0
124145,8.0,7.0,9.0,7.0,8.0,9.0,7.0,9.0,25.0,4.0,1.0
124145,7.0,9.0,7.0,8.0,9.0,7.0,9.0,7.0,25.0,4.0,1.0
124145,9.0,7.0,8.0,9.0,7.0,9.0,7.0,9.0,25.0,4.0,1.0
124145,7.0,8.0,9.0,7.0,9.0,7.0,9.0,8.0,25.0,4.0,1.0
124145,8.0,9.0,7.0,9.0,7.0,9.0,8.0,6.0,25.0,4.0,1.0
124145,9.0,7.0,9.0,7.0,9.0,8.0,6.0,6.0,25.0,4.0,1.0
124145,7.0,9.0,7.0,9.0,8.0,6.0,6.0,6.0,25.0,4.0,1.0
124145,9.0,7.0,9.0,8.0,6.0,6.0,6.0,7.0,25.0,4.0,1.0
124145,7.0,9.0,8.0,6.0,6.0,6.0,7.0,10.0,25.0,4.0,1.0
124145,9.0,8.0,6.0,6.0,6.0,7.0,10.0,6.0,25.0,4.0,1.0
124145,8.0,6.0,6.0,6.0,7.0,10.0,6.0,6.0,25.0,4.0,1.0
124145,6.0,6.0,6.0,7.0,10.0,6.0,6.0,6.0,25.0,4.0,1.0
124145,6.0,6.0,7.0,10.0,6.0,6.0,6.0,9.0,25.0,4.0,1.0
124478,8.0,5.0,7.0,7.0,8.0,5.0,6.0,6.0,32.0,2.0,1.0
124478,5.0,7.0,7.0,8.0,5.0,6.0,6.0,6.0,32.0,2.0,1.0
124478,7.0,7.0,8.0,5.0,6.0,6.0,6.0,8.0,32.0,2.0,1.0
124478,7.0,8.0,5.0,6.0,6.0,6.0,8.0,5.0,32.0,2.0,1.0
124478,8.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,32.0,2.0,1.0
124478,5.0,6.0,6.0,6.0,8.0,5.0,7.0,5.0,32.0,2.0,1.0
124478,6.0,6.0,6.0,8.0,5.0,7.0,5.0,5.0,32.0,2.0,1.0
124478,6.0,6.0,8.0,5.0,7.0,5.0,5.0,6.0,32.0,2.0,1.0
124478,6.0,8.0,5.0,7.0,5.0,5.0,6.0,6.0,32.0,2.0,1.0
124478,8.0,5.0,7.0,5.0,5.0,6.0,6.0,6.0,32.0,2.0,1.0
124478,5.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,32.0,2.0,1.0
124478,7.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,32.0,2.0,1.0
124478,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,32.0,2.0,1.0
124478,5.0,6.0,6.0,6.0,6.0,5.0,6.0,0.0,32.0,2.0,1.0
124768,5.0,0.0,8.0,6.0,6.0,7.0,5.0,7.0,28.0,0.0,1.0
124768,0.0,8.0,6.0,6.0,7.0,5.0,7.0,6.0,28.0,0.0,1.0
124768,8.0,6.0,6.0,7.0,5.0,7.0,6.0,8.0,28.0,0.0,1.0
124768,6.0,6.0,7.0,5.0,7.0,6.0,8.0,8.0,28.0,0.0,1.0
124768,6.0,7.0,5.0,7.0,6.0,8.0,8.0,6.0,28.0,0.0,1.0
124768,7.0,5.0,7.0,6.0,8.0,8.0,6.0,8.0,28.0,0.0,1.0
124768,5.0,7.0,6.0,8.0,8.0,6.0,8.0,8.0,28.0,0.0,1.0
124768,7.0,6.0,8.0,8.0,6.0,8.0,8.0,6.0,28.0,0.0,1.0
124768,6.0,8.0,8.0,6.0,8.0,8.0,6.0,7.0,28.0,0.0,1.0
124768,8.0,8.0,6.0,8.0,8.0,6.0,7.0,7.0,28.0,0.0,1.0
124768,8.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,28.0,0.0,1.0
124768,6.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,28.0,0.0,1.0
124768,8.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,28.0,0.0,1.0
124768,8.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,28.0,0.0,1.0
124794,6.0,0.0,0.0,0.0,7.0,5.0,7.0,6.0,23.0,0.0,1.0
124794,0.0,0.0,0.0,7.0,5.0,7.0,6.0,0.0,23.0,0.0,1.0
124794,0.0,0.0,7.0,5.0,7.0,6.0,0.0,0.0,23.0,0.0,1.0
124794,0.0,7.0,5.0,7.0,6.0,0.0,0.0,0.0,23.0,0.0,1.0
124794,7.0,5.0,7.0,6.0,0.0,0.0,0.0,7.0,23.0,0.0,1.0
124794,5.0,7.0,6.0,0.0,0.0,0.0,7.0,8.0,23.0,0.0,1.0
124794,7.0,6.0,0.0,0.0,0.0,7.0,8.0,0.0,23.0,0.0,1.0
124794,6.0,0.0,0.0,0.0,7.0,8.0,0.0,7.0,23.0,0.0,1.0
124794,0.0,0.0,0.0,7.0,8.0,0.0,7.0,0.0,23.0,0.0,1.0
124794,0.0,0.0,7.0,8.0,0.0,7.0,0.0,0.0,23.0,0.0,1.0
124794,0.0,7.0,8.0,0.0,7.0,0.0,0.0,0.0,23.0,0.0,1.0
124794,7.0,8.0,0.0,7.0,0.0,0.0,0.0,6.0,23.0,0.0,1.0
124794,8.0,0.0,7.0,0.0,0.0,0.0,6.0,6.0,23.0,0.0,1.0
124794,0.0,7.0,0.0,0.0,0.0,6.0,6.0,6.0,23.0,0.0,1.0
124949,6.0,8.0,8.0,0.0,5.0,5.0,6.0,6.0,46.0,2.0,1.0
124949,8.0,8.0,0.0,5.0,5.0,6.0,6.0,6.0,46.0,2.0,1.0
124949,8.0,0.0,5.0,5.0,6.0,6.0,6.0,7.0,46.0,2.0,1.0
124949,0.0,5.0,5.0,6.0,6.0,6.0,7.0,1.0,46.0,2.0,1.0
124949,5.0,5.0,6.0,6.0,6.0,7.0,1.0,7.0,46.0,2.0,1.0
124949,5.0,6.0,6.0,6.0,7.0,1.0,7.0,7.0,46.0,2.0,1.0
124949,6.0,6.0,6.0,7.0,1.0,7.0,7.0,6.0,46.0,2.0,1.0
124949,6.0,6.0,7.0,1.0,7.0,7.0,6.0,7.0,46.0,2.0,1.0
124949,6.0,7.0,1.0,7.0,7.0,6.0,7.0,7.0,46.0,2.0,1.0
124949,7.0,1.0,7.0,7.0,6.0,7.0,7.0,7.0,46.0,2.0,1.0
124949,1.0,7.0,7.0,6.0,7.0,7.0,7.0,0.0,46.0,2.0,1.0
124949,7.0,7.0,6.0,7.0,7.0,7.0,0.0,5.0,46.0,2.0,1.0
124949,7.0,6.0,7.0,7.0,7.0,0.0,5.0,7.0,46.0,2.0,1.0
124949,6.0,7.0,7.0,7.0,0.0,5.0,7.0,6.0,46.0,2.0,1.0
125160,5.0,7.0,0.0,0.0,7.0,6.0,5.0,7.0,42.0,2.0,1.0
125160,7.0,0.0,0.0,7.0,6.0,5.0,7.0,9.0,42.0,2.0,1.0
125160,0.0,0.0,7.0,6.0,5.0,7.0,9.0,0.0,42.0,2.0,1.0
125160,0.0,7.0,6.0,5.0,7.0,9.0,0.0,0.0,42.0,2.0,1.0
125160,7.0,6.0,5.0,7.0,9.0,0.0,0.0,6.0,42.0,2.0,1.0
125160,6.0,5.0,7.0,9.0,0.0,0.0,6.0,8.0,42.0,2.0,1.0
125160,5.0,7.0,9.0,0.0,0.0,6.0,8.0,7.0,42.0,2.0,1.0
125160,7.0,9.0,0.0,0.0,6.0,8.0,7.0,5.0,42.0,2.0,1.0
125160,9.0,0.0,0.0,6.0,8.0,7.0,5.0,8.0,42.0,2.0,1.0
125160,0.0,0.0,6.0,8.0,7.0,5.0,8.0,0.0,42.0,2.0,1.0
125160,0.0,6.0,8.0,7.0,5.0,8.0,0.0,0.0,42.0,2.0,1.0
125160,6.0,8.0,7.0,5.0,8.0,0.0,0.0,7.0,42.0,2.0,1.0
125160,8.0,7.0,5.0,8.0,0.0,0.0,7.0,7.0,42.0,2.0,1.0
125160,7.0,5.0,8.0,0.0,0.0,7.0,7.0,5.0,42.0,2.0,1.0
125616,3.0,2.0,3.0,0.0,1.0,0.0,3.0,4.0,23.0,0.0,0.0
125616,2.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,23.0,0.0,0.0
125616,3.0,0.0,1.0,0.0,3.0,4.0,2.0,3.0,23.0,0.0,0.0
125616,0.0,1.0,0.0,3.0,4.0,2.0,3.0,4.0,23.0,0.0,0.0
125616,1.0,0.0,3.0,4.0,2.0,3.0,4.0,0.0,23.0,0.0,0.0
125616,0.0,3.0,4.0,2.0,3.0,4.0,0.0,1.0,23.0,0.0,0.0
125616,3.0,4.0,2.0,3.0,4.0,0.0,1.0,3.0,23.0,0.0,0.0
125616,4.0,2.0,3.0,4.0,0.0,1.0,3.0,4.0,23.0,0.0,0.0
125616,2.0,3.0,4.0,0.0,1.0,3.0,4.0,3.0,23.0,0.0,0.0
125616,3.0,4.0,0.0,1.0,3.0,4.0,3.0,2.0,23.0,0.0,0.0
125616,4.0,0.0,1.0,3.0,4.0,3.0,2.0,3.0,23.0,0.0,0.0
125616,0.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,23.0,0.0,0.0
125616,1.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,23.0,0.0,0.0
125616,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,23.0,0.0,0.0
125793,3.0,1.0,6.0,0.0,3.0,2.0,0.0,3.0,31.0,2.0,1.0
125793,1.0,6.0,0.0,3.0,2.0,0.0,3.0,3.0,31.0,2.0,1.0
125793,6.0,0.0,3.0,2.0,0.0,3.0,3.0,5.0,31.0,2.0,1.0
125793,0.0,3.0,2.0,0.0,3.0,3.0,5.0,0.0,31.0,2.0,1.0
125793,3.0,2.0,0.0,3.0,3.0,5.0,0.0,3.0,31.0,2.0,1.0
125793,2.0,0.0,3.0,3.0,5.0,0.0,3.0,3.0,31.0,2.0,1.0
125793,0.0,3.0,3.0,5.0,0.0,3.0,3.0,4.0,31.0,2.0,1.0
125793,3.0,3.0,5.0,0.0,3.0,3.0,4.0,4.0,31.0,2.0,1.0
125793,3.0,5.0,0.0,3.0,3.0,4.0,4.0,3.0,31.0,2.0,1.0
125793,5.0,0.0,3.0,3.0,4.0,4.0,3.0,6.0,31.0,2.0,1.0
125793,0.0,3.0,3.0,4.0,4.0,3.0,6.0,0.0,31.0,2.0,1.0
125793,3.0,3.0,4.0,4.0,3.0,6.0,0.0,3.0,31.0,2.0,1.0
125793,3.0,4.0,4.0,3.0,6.0,0.0,3.0,4.0,31.0,2.0,1.0
125793,4.0,4.0,3.0,6.0,0.0,3.0,4.0,3.0,31.0,2.0,1.0
126037,8.0,8.0,0.0,7.0,6.0,9.0,8.0,0.0,20.0,4.0,1.0
126037,8.0,0.0,7.0,6.0,9.0,8.0,0.0,8.0,20.0,4.0,1.0
126037,0.0,7.0,6.0,9.0,8.0,0.0,8.0,0.0,20.0,4.0,1.0
126037,7.0,6.0,9.0,8.0,0.0,8.0,0.0,6.0,20.0,4.0,1.0
126037,6.0,9.0,8.0,0.0,8.0,0.0,6.0,8.0,20.0,4.0,1.0
126037,9.0,8.0,0.0,8.0,0.0,6.0,8.0,9.0,20.0,4.0,1.0
126037,8.0,0.0,8.0,0.0,6.0,8.0,9.0,9.0,20.0,4.0,1.0
126037,0.0,8.0,0.0,6.0,8.0,9.0,9.0,8.0,20.0,4.0,1.0
126037,8.0,0.0,6.0,8.0,9.0,9.0,8.0,9.0,20.0,4.0,1.0
126037,0.0,6.0,8.0,9.0,9.0,8.0,9.0,0.0,20.0,4.0,1.0
126037,6.0,8.0,9.0,9.0,8.0,9.0,0.0,5.0,20.0,4.0,1.0
126037,8.0,9.0,9.0,8.0,9.0,0.0,5.0,9.0,20.0,4.0,1.0
126037,9.0,9.0,8.0,9.0,0.0,5.0,9.0,8.0,20.0,4.0,1.0
126037,9.0,8.0,9.0,0.0,5.0,9.0,8.0,7.0,20.0,4.0,1.0
127254,3.0,5.0,0.0,0.0,4.0,5.0,6.0,3.0,65.0,1.0,1.0
127254,5.0,0.0,0.0,4.0,5.0,6.0,3.0,5.0,65.0,1.0,1.0
127254,0.0,0.0,4.0,5.0,6.0,3.0,5.0,0.0,65.0,1.0,1.0
127254,0.0,4.0,5.0,6.0,3.0,5.0,0.0,0.0,65.0,1.0,1.0
127254,4.0,5.0,6.0,3.0,5.0,0.0,0.0,5.0,65.0,1.0,1.0
127254,5.0,6.0,3.0,5.0,0.0,0.0,5.0,3.0,65.0,1.0,1.0
127254,6.0,3.0,5.0,0.0,0.0,5.0,3.0,3.0,65.0,1.0,1.0
127254,3.0,5.0,0.0,0.0,5.0,3.0,3.0,7.0,65.0,1.0,1.0
127254,5.0,0.0,0.0,5.0,3.0,3.0,7.0,3.0,65.0,1.0,1.0
127254,0.0,0.0,5.0,3.0,3.0,7.0,3.0,0.0,65.0,1.0,1.0
127254,0.0,5.0,3.0,3.0,7.0,3.0,0.0,0.0,65.0,1.0,1.0
127254,5.0,3.0,3.0,7.0,3.0,0.0,0.0,6.0,65.0,1.0,1.0
127254,3.0,3.0,7.0,3.0,0.0,0.0,6.0,6.0,65.0,1.0,1.0
127254,3.0,7.0,3.0,0.0,0.0,6.0,6.0,6.0,65.0,1.0,1.0
127312,5.0,4.0,7.0,7.0,4.0,5.0,5.0,2.0,21.0,4.0,1.0
127312,4.0,7.0,7.0,4.0,5.0,5.0,2.0,3.0,21.0,4.0,1.0
127312,7.0,7.0,4.0,5.0,5.0,2.0,3.0,5.0,21.0,4.0,1.0
